protein,PDB ID,SMILES,Affinity Type,Affinity,pAffinity
Dopamine RECEPTOR D4,8IRU,CCN(CC)CCCN1c2ccccc2Sc2ccc(Cl)cc12,Ki,23,7.638272164
Dopamine RECEPTOR D4,8IRU,CN1CCN(CC1)C1=Nc2cc(Cl)ccc2Oc2ccccc12,Ki,23,7.638272164
Dopamine RECEPTOR D4,8IRU,C(Cc1ccccc1)N1CCN(CC1)c1cc(n[nH]1)-c1ccccc1,Ki,23,7.638272164
Dopamine RECEPTOR D4,8IRU,C(Cc1ccccc1)N1CCC(CC1)c1cc(n[nH]1)-c1cccnc1,Ki,23,7.638272164
Dopamine RECEPTOR D4,8IRU,Cc1ccnc(c1)N1CCN(CCC2NC(=O)c3ccccc23)CC1,Ki,23,7.638272164
Dopamine RECEPTOR D4,8IRU,COc1cccc(CNCCN2CCN(CC2)c2ccc(Cl)cc2)c1,Ki,23,7.638272164
Dopamine RECEPTOR D4,8IRU,COc1ccc(cc1OCC1CN(Cc2ccc(Cl)cc2)CCO1)[N+]([O-])=O,Ki,23,7.638272164
Dopamine RECEPTOR D4,8IRU,CO\N=C(/CCN1CCN(CC1)c1ccccn1)c1ccccc1,Ki,23,7.638272164
Dopamine RECEPTOR D4,8IRU,CNc1cc(OC)c(cc1Cl)C(=O)NC[C@H]1CCN(Cc2ccccc2)C1,Ki,23,7.638272164
Dopamine RECEPTOR D4,8IRU,CCCN(CCc1cccs1)[C@@H]1CCc2ccc(OC)cc2C1,Ki,23,7.638272164
Dopamine RECEPTOR D4,8IRU,Cc1ccc(nc1)N1CCN(CCCCc2ccc(F)cc2)CC1,Ki,23,7.638272164
Dopamine RECEPTOR D4,8IRU,Cc1ccc(nc1)N1CCN(CCCCc2ccc(F)cc2)CC1,Ki,23,7.638272164
Dopamine RECEPTOR D4,8IRU,OC(=O)C(O)=O.O=C1CCc2ccccc2N1CCCCCN1CCN(CC1)c1ccccc1,Ki,23,7.638272164
Dopamine RECEPTOR D4,8IRU,CCN1CCC[C@H]1CNC(=O)c1c(O)c(CC)cc(Cl)c1OC,Ki,22,7.657577319
Dopamine RECEPTOR D4,8IRU,CCN1CCCC1CNC(=O)c1cc(ccc1OC)S(N)(=O)=O,Ki,22,7.657577319
Dopamine RECEPTOR D4,8IRU,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc12,Ki,22,7.657577319
Dopamine RECEPTOR D4,8IRU,CN1CCN(CC1)C1=c2ccccc2=Nc2ccc(Cl)cc2N1,Ki,22,7.657577319
Dopamine RECEPTOR D4,8IRU,CCCN1CCC[C@@H]2Cc3nc(N)ncc3C[C@@H]12,Ki,22,7.657577319
Dopamine RECEPTOR D4,8IRU,CN1CCN(CC1)C1=c2ccccc2=Nc2ccc(Cl)cc2N1,Ki,22,7.657577319
Dopamine RECEPTOR D4,8IRU,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1,Ki,22,7.657577319
Dopamine RECEPTOR D4,8IRU,COc1ccccc1N1CCN(CCCCn2ncc(=O)n(C)c2=O)CC1,Ki,22,7.657577319
Dopamine RECEPTOR D4,8IRU,Cc1cccc(n1)C1=CCN(CCNC(=O)C2CCOCC2)CC1,Ki,22,7.657577319
Dopamine RECEPTOR D4,8IRU,COc1ccccc1N1CCN(CNC(=O)c2ccccc2)CC1,Ki,22,7.657577319
Dopamine RECEPTOR D4,8IRU,C(Cc1ccccc1)N1CCC(CC1)c1cc(n[nH]1)-c1ccccn1,Ki,22,7.657577319
Dopamine RECEPTOR D4,8IRU,CCn1ncc2CCCc3c(C)sc(C)c3-c12,Ki,22,7.657577319
Dopamine RECEPTOR D4,8IRU,COc1cccc2C(CCCc12)C(=O)NCCN1CCN(CC1)c1ccccc1OC,Ki,22,7.657577319
Dopamine RECEPTOR D4,8IRU,CCCN(CCc1cccs1)C1CCc2ccc(O)cc2C1,Ki,22,7.657577319
Dopamine RECEPTOR D4,8IRU,Clc1ccc(cc1Cl)N1CCN(Cc2c[nH]c3ccc(cc23)C#N)CC1,Ki,22,7.657577319
Dopamine RECEPTOR D4,8IRU,CCCN(CCC)C1CCC(=CC1)C#C,Ki,22,7.657577319
Dopamine RECEPTOR D4,8IRU,COc1ccc(cc1)N1CCN(CCNC(=O)c2cccc(OC)c2)CC1,Ki,22,7.657577319
Dopamine RECEPTOR D4,8IRU,FC(F)(F)c1cccc(CN2CC[C@@H](C2)NC(=O)c2ccc(cc2)-c2cccs2)c1,Ki,22,7.657577319
Dopamine RECEPTOR D4,8IRU,COc1ccccc1N1CCN(CNC(=O)c2ccccc2)CC1,Ki,22,7.657577319
Dopamine RECEPTOR D4,8IRU,COc1cccc(c1)N1CCN(CCCCn2ncc(=O)n(C)c2=O)CC1,Ki,22,7.657577319
Dopamine RECEPTOR D4,8IRU,CN1CCN(CC1)C1=c2cc(C)sc2=Nc2ccccc2N1,Ki,21,7.677780705
Dopamine RECEPTOR D4,8IRU,CN1CCN(CC1)C1=c2ccccc2=Nc2ccc(Cl)cc2N1,Ki,21,7.677780705
Dopamine RECEPTOR D4,8IRU,Fc1ccc(cc1)-n1cc(C2CCN(CCN3CCNC3=O)CC2)c2cc(Cl)ccc12,Ki,21,7.677780705
Dopamine RECEPTOR D4,8IRU,Fc1ccc(cc1)-n1cc(C2CCN(CCN3CCNC3=O)CC2)c2cc(Cl)ccc12,Ki,21,7.677780705
Dopamine RECEPTOR D4,8IRU,CN1CCN(CC1)C1=Nc2cc(F)ccc2Cc2ccccc12,Ki,21,7.677780705
Dopamine RECEPTOR D4,8IRU,N#Cc1c[nH]c(CN2CCN(CC2)c2ccccc2)c1,Ki,21,7.677780705
Dopamine RECEPTOR D4,8IRU,CN1CCN(CC1)C1=Nc2cc(Cl)ccc2Nc2ccccc12,Ki,21,7.677780705
Dopamine RECEPTOR D4,8IRU,Cc1nc(sc1C)N1CCN(CCC2NC(=O)c3ccccc23)CC1,Ki,21,7.677780705
Dopamine RECEPTOR D4,8IRU,Cc1ccc(NCCNCc2ccc3ccc(=O)oc3c2)cc1C,Ki,21,7.677780705
Dopamine RECEPTOR D4,8IRU,COc1cccc(c1)C(=O)CCCCN1CCN(CC1)c1ccc(Cl)cc1,Ki,21,7.677780705
Dopamine RECEPTOR D4,8IRU,CC1Cc2ccccc2N1C(=O)CC1CCN(Cc2ccc(F)cc2Cl)CC1,Ki,21,7.677780705
Dopamine RECEPTOR D4,8IRU,FC[C@@H]1Cc2ccccc2N1C(=O)CN1CCN(Cc2ccc(Cl)cc2)CC1,Ki,21,7.677780705
Dopamine RECEPTOR D4,8IRU,Cc1ccc(CN2CCC(CC2)NC(=O)c2ccc3ccccc3c2)cc1,Ki,21,7.677780705
Dopamine RECEPTOR D4,8IRU,Clc1ccc(CN2CCC(=CC2)c2nc3cc(Cl)ccc3s2)cc1,Ki,21,7.677780705
Dopamine RECEPTOR D4,8IRU,C(CNC1=Nc2ccccc2OC1)CN1CCN(CC1)c1ccccn1,Ki,21,7.677780705
Dopamine RECEPTOR D4,8IRU,Fc1ccc2c(CN3CCO[C@H](COc4cccc(F)n4)C3)c[nH]c2c1,Ki,21,7.677780705
Dopamine RECEPTOR D4,8IRU,COc1ccccc1N1CCN(CCCCc2cc(no2)-c2cccs2)CC1,Ki,21,7.677780705
Dopamine RECEPTOR D4,8IRU,COc1ccccc1N1CCN(CCCCOc2ccn3nc(CO)cc3c2)CC1,Ki,21,7.677780705
Dopamine RECEPTOR D4,8IRU,CN1CCN(CC1)C1=Nc2cc(Cl)ccc2Nc2ccccc12,Ki,21,7.677780705
Dopamine RECEPTOR D4,8IRU,Fc1ccc(cc1)-n1cc(C2CCN(CCN3CCNC3=O)CC2)c2cc(Cl)ccc12,Ki,21,7.677780705
Dopamine RECEPTOR D4,8IRU,c1cc(OC)c(N2CCN(CC2)CCCCNC(\C=C(/C)C23C4=C5C6=C2[Fe]34562345C6C2=C3C4=C56)=O)cc1,Ki,21,7.677780705
Dopamine RECEPTOR D4,8IRU,FC(F)(F)c1ccc(CN2CC[C@@H](C2)NC(=O)c2cccc(c2)-c2cccs2)cc1,Ki,21,7.677780705
Dopamine RECEPTOR D4,8IRU,Ic1ccc(cc1)N1CCN(CCCNC(=O)NN(Cc2ccccc2)c2ccccc2)CC1,Ki,21,7.677780705
Dopamine RECEPTOR D4,8IRU,Cc1ccc(nc1)N1CCN(CCCCc2nc3ccccc3s2)CC1,Ki,21,7.677780705
Dopamine RECEPTOR D4,8IRU,COc1cccc2nc(CCCN3CCC(CC3)c3ccccn3)sc12,Ki,21,7.677780705
Dopamine RECEPTOR D4,8IRU,CCN1CCCC1CNC(=O)c1cc(ccc1OC)S(N)(=O)=O,Ki,20,7.698970004
Dopamine RECEPTOR D4,8IRU,Clc1ccc2N=c3ccccc3=C(Nc2c1)N1CCNCC1,Ki,20,7.698970004
Dopamine RECEPTOR D4,8IRU,COc1ccc(Br)cc1-c1nc(CNCC2CCN(Cc3ccccc3)C2)co1,Ki,20,7.698970004
Dopamine RECEPTOR D4,8IRU,COc1cc(NC(=O)C2CCCC2)c(Cl)cc1C(=O)N[C@H]1CCN(Cc2ccccc2)C1,Ki,20,7.698970004
Dopamine RECEPTOR D4,8IRU,Clc1ccc(cc1)-c1cc([nH]n1)C1CCN(Cc2ccccc2Cl)CC1,Ki,20,7.698970004
Dopamine RECEPTOR D4,8IRU,CC(C)(C)c1ccc(OC[C@@H]2CC[C@H]3CN(CCN3C2)c2ncccn2)cc1,Ki,20,7.698970004
Dopamine RECEPTOR D4,8IRU,C(N1CCN(CC1)c1ccccc1)c1ccc(cc1)-n1cccn1,Ki,20,7.698970004
Dopamine RECEPTOR D4,8IRU,CO\N=C(\CCN1CCN(CC1)c1ccccn1)c1cccc(c1)C#N,Ki,20,7.698970004
Dopamine RECEPTOR D4,8IRU,COc1cc2ccccc2cc1C(=O)NCC1CCN(Cc2ccccc2)CC1,Ki,20,7.698970004
Dopamine RECEPTOR D4,8IRU,Brc1ccc(NCCN2CCN(CCc3c[nH]c4ccccc34)CC2)cc1,Ki,20,7.698970004
Dopamine RECEPTOR D4,8IRU,Clc1ccc(cc1)N1CCN(CCCCNC(=O)C23CC4CC(CC(C4)C2)C3)CC1,Ki,20,7.698970004
Dopamine RECEPTOR D4,8IRU,OCc1ccc2c(CN3CCN(CC3)c3ccc(Cl)cc3)cnn2c1,Ki,20,7.698970004
Dopamine RECEPTOR D4,8IRU,COc1ccc(cc1)N1CCN(Cc2nc3ccccc3[nH]2)CC1,Ki,20,7.698970004
Dopamine RECEPTOR D4,8IRU,O=C1CCc2ccccc2N1CCCN1CCN(Cc2ccccc2)CC1,Ki,20,7.698970004
Dopamine RECEPTOR D4,8IRU,COc1cc2ccccc2cc1C(=O)NCC1CCN(Cc2ccccc2)CC1,Ki,20,7.698970004
Dopamine RECEPTOR D4,8IRU,COc1cc2ccccc2cc1C(=O)OCC1CCN(Cc2ccccc2)C1,Ki,20,7.698970004
Dopamine RECEPTOR D4,8IRU,Fc1ccc(cc1)N1CCN(Cc2cnn3ccccc23)CC1,Ki,20,7.698970004
Dopamine RECEPTOR D4,8IRU,OCc1ccc2c(CN3CCN(CC3)c3ccccc3)cnn2c1,Ki,20,7.698970004
Dopamine RECEPTOR D4,8IRU,CN1CCN(CC1)C1=Nc2ccccc2Nc2sc(C)cc12,Ki,20,7.698970004
Dopamine RECEPTOR D4,8IRU,COc1ccccc1N1CCN(CCCNC(=O)\N=N\c2ccc(F)cc2)CC1,Ki,20,7.698970004
Dopamine RECEPTOR D4,8IRU,OCC(CN1Cc2ccc(cc2C1)C(F)(F)F)N1CCC(CC1)c1noc2cc(F)ccc12,Ki,19,7.721246399
Dopamine RECEPTOR D4,8IRU,CCCN1CCC[C@@H]2Cc3nc(N)ncc3C[C@@H]12,Ki,19,7.721246399
Dopamine RECEPTOR D4,8IRU,Cc1cccc(n1)C1CCN(CCNC(=O)C(C)(C)C)CC1,Ki,19,7.721246399
Dopamine RECEPTOR D4,8IRU,COCC(C)(C)C(=O)NCCN1CCC(=CC1)c1cccc(n1)C(F)(F)F,Ki,19,7.721246399
Dopamine RECEPTOR D4,8IRU,C(CCNC1=Nc2ccccc2OC1)CCN1CCN(CC1)c1ncccn1,Ki,19,7.721246399
Dopamine RECEPTOR D4,8IRU,C(Cc1ccccc1)N1CCC(CC1)c1cc(n[nH]1)-c1cccs1,Ki,19,7.721246399
Dopamine RECEPTOR D4,8IRU,O=c1ccc2ccc(CN3CCC(CC3)c3ccccc3)cc2o1,Ki,19,7.721246399
Dopamine RECEPTOR D4,8IRU,CC1(C)Cc2cccc3CCC(N4CCN(Cc5ccc(Cl)cc5)CC4)C(=O)N1c23,Ki,19,7.721246399
Dopamine RECEPTOR D4,8IRU,Fc1ccc(cc1)C(=O)CCCN1CCC(CC1)(OC(=O)CCc1cn(CCCCCCCCn2cc(CCC(=O)OC3(CCN(CCCC(=O)c4ccc(F)cc4)CC3)c3ccc(Cl)cc3)nn2)nn1)c1ccc(Cl)cc1,Ki,19,7.721246399
Dopamine RECEPTOR D4,8IRU,CN1CCc2ccccc2Cc2ccc(O)c(Cl)c2CC1,Ki,19,7.721246399
Dopamine RECEPTOR D4,8IRU,OC1(CC2CCC(C1)N2CCCC(=O)c1ccc(F)cc1)c1ccccc1,Ki,19,7.721246399
Dopamine RECEPTOR D4,8IRU,Clc1ccc(cc1)N1CCCN(Cc2c[nH]c3ncccc23)CC1,Ki,19,7.721246399
Dopamine RECEPTOR D4,8IRU,COc1ccccc1N1CCN(CCNC(=O)c2cc(Cl)c(N)cc2OC)CC1,Ki,19,7.721246399
Dopamine RECEPTOR D4,8IRU,Fc1cc(CN2CCO[C@H](COc3ccccc3)C2)ccc1Cl,Ki,19,7.721246399
Dopamine RECEPTOR D4,8IRU,CNc1cc(OC)c(cc1Cl)C(=O)NC[C@@H]1CCN(Cc2ccccc2)C1,Ki,19,7.721246399
Dopamine RECEPTOR D4,8IRU,COc1ccccc1N1CCN(CCCCOc2ccn3nc(C=O)cc3c2)CC1,Ki,19,7.721246399
Dopamine RECEPTOR D4,8IRU,OC1(CC2CCC(C1)N2CCCC(=O)c1ccc(F)cc1)c1ccccc1,Ki,19,7.721246399
Dopamine RECEPTOR D4,8IRU,Fc1ccc(CN(NC(=O)NCCCN2CCN(CC2)c2ncccn2)c2ccccc2)cc1,Ki,19,7.721246399
Dopamine RECEPTOR D4,8IRU,CCc1cccc(N2CCN(CCC(c3cccc(O)c3)c3cccc(O)c3)CC2)c1Cl,Ki,19,7.721246399
Dopamine RECEPTOR D4,8IRU,COc1cccc2c3CCN(CCCCOc4ccc5CCC(=O)Nc5c4)Cc3oc12,Ki,19,7.721246399
Dopamine RECEPTOR D4,8IRU,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc12,Ki,18,7.744727495
Dopamine RECEPTOR D4,8IRU,Cc1nc2CCCCn2c(=O)c1CCN1CCC(CC1)c1noc2cc(F)ccc12,Ki,18,7.744727495
Dopamine RECEPTOR D4,8IRU,C(CNC1=Nc2ccccc2OC1)CN1CCN(CC1)c1ccccc1,Ki,18,7.744727495
Dopamine RECEPTOR D4,8IRU,N#Cc1cc(CN2CCN(CC2)c2ccccc2)c[nH]1,Ki,18,7.744727495
Dopamine RECEPTOR D4,8IRU,COc1cc(NC(=O)C2CCCC2)c(Cl)cc1C(=O)N[C@@H]1CCN(Cc2ccccc2)C1,Ki,18,7.744727495
Dopamine RECEPTOR D4,8IRU,COc1ccc(OC[C@@H]2CC[C@H]3CN(CCN3C2)c2ncccn2)cc1,Ki,18,7.744727495
Dopamine RECEPTOR D4,8IRU,Cc1nnn(C2CCN(Cc3ccccc3)CC2)c1-c1ccccc1,Ki,18,7.744727495
Dopamine RECEPTOR D4,8IRU,O=c1[nH]c(cn1C1CCN(Cc2ccccc2)CC1)-c1ccccc1,Ki,18,7.744727495
Dopamine RECEPTOR D4,8IRU,O=C(N[C@@H]1CCN(Cc2ccccc2)C1)c1ccc(cc1)-c1ccsc1,Ki,18,7.744727495
Dopamine RECEPTOR D4,8IRU,Fc1cccc(N2CCN(CCCCNC(=O)c3cc4CCc5ccc(CCc3cc4)cc5)CC2)c1F,Ki,18,7.744727495
Dopamine RECEPTOR D4,8IRU,Fc1ccc(cc1)C(=O)CCCN1CCN(CC1)c1ccc(Cl)cc1,Ki,18,7.744727495
Dopamine RECEPTOR D4,8IRU,OC(COc1cccc2ccccc12)CN1CCC(CC1)Oc1ccccc1,Ki,18,7.744727495
Dopamine RECEPTOR D4,8IRU,OC(COc1ccc(Cl)cc1)CN1CCC(Cc2ccccc2)CC1,Ki,18,7.744727495
Dopamine RECEPTOR D4,8IRU,C(Oc1ccccc1)[C@@H]1CN(Cc2ccc3ccccc3c2)CCO1,Ki,18,7.744727495
Dopamine RECEPTOR D4,8IRU,C(Oc1ccccc1)[C@@H]1CN(Cc2n[nH]c3ccccc23)CCO1,Ki,18,7.744727495
Dopamine RECEPTOR D4,8IRU,CN1CCN(CC1)C1=Nc2cc(Cl)ccc2Nc2ccccc12,Ki,18,7.744727495
Dopamine RECEPTOR D4,8IRU,O=C1COc2ccc(CN3CCN(CC3)c3ccccc3)cc2N1,Ki,18,7.744727495
Dopamine RECEPTOR D4,8IRU,CCCN1CCO[C@H]2[C@H]1CSc1ccc(O)cc21,Ki,18,7.744727495
Dopamine RECEPTOR D4,8IRU,C[C@H]1C[C@@H](C)N1C(=O)[C@H]1CN(C)C2Cc3c[nH]c4cccc(C2=C1)c34,Ki,18,7.744727495
Dopamine RECEPTOR D4,8IRU,Fc1ccc(cc1)C(=O)CCCN1CCN(CC1)c1ccc(Cl)cc1,Ki,18,7.744727495
Dopamine RECEPTOR D4,8IRU,CN1CCN(CC1)C1=Nc2cc(Cl)ccc2Nc2ccccc12,Ki,18,7.744727495
Dopamine RECEPTOR D4,8IRU,Clc1ccc(cc1)N1CCN(Cc2cc3ccccc3[nH]2)CC1,Ki,18,7.744727495
Dopamine RECEPTOR D4,8IRU,O=C(NCCCN1CCN(CC1)c1ncccn1)NN(Cc1ccccc1)c1ccccc1,Ki,18,7.744727495
Dopamine RECEPTOR D4,8IRU,CN1CCN(CC1)C1=c2cc(C)sc2=Nc2ccccc2N1,Ki,17,7.769551079
Dopamine RECEPTOR D4,8IRU,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc23)CC1,Ki,17,7.769551079
Dopamine RECEPTOR D4,8IRU,COc1c(cc(Br)c2ccccc12)C(=O)N[C@H]1CN(Cc2ccccc2)C[C@@H]1C,Ki,17,7.769551079
Dopamine RECEPTOR D4,8IRU,COc1c(cc(Br)c2ccccc12)C(=O)N[C@H]1CN(Cc2ccccc2)C[C@@H]1C,Ki,17,7.769551079
Dopamine RECEPTOR D4,8IRU,Oc1ccc(nc1)N1CCN(Cc2nc3ccccc3[nH]2)CC1,Ki,17,7.769551079
Dopamine RECEPTOR D4,8IRU,COc1ccc2c3CCN(Cc4cccc(Cl)c4)Cc3c(=O)oc2c1,Ki,17,7.769551079
Dopamine RECEPTOR D4,8IRU,CN1CCN(CC1)C1=Nc2cc(Cl)ccc2Nc2ccccc12,Ki,17,7.769551079
Dopamine RECEPTOR D4,8IRU,Oc1ccc2OC[C@H](CNCc3ccccc3)Oc2c1,Ki,17,7.769551079
Dopamine RECEPTOR D4,8IRU,Cc1c(nnn1C1CCN(Cc2ccccc2)CC1)-c1ccccc1,Ki,17,7.769551079
Dopamine RECEPTOR D4,8IRU,Cc1ccc(cc1)N1CCN(Cc2ccc3ccc(=O)oc3c2)CC1,Ki,17,7.769551079
Dopamine RECEPTOR D4,8IRU,CN1CCN(CC1)C1=Nc2cc(Cl)ccc2Nc2ccccc12,Ki,17,7.769551079
Dopamine RECEPTOR D4,8IRU,CN1CCN(CC1)C1=Nc2cc(Cl)ccc2Nc2ccccc12,Ki,17,7.769551079
Dopamine RECEPTOR D4,8IRU,Fc1cccc(c1)-c1ccc(cc1)C(=O)NC1CCN(Cc2ccccc2)C1,Ki,17,7.769551079
Dopamine RECEPTOR D4,8IRU,FC(F)(F)c1ccc(cc1)-c1ccc(cc1)C(=O)NC1CCN(Cc2ccccc2)C1,Ki,17,7.769551079
Dopamine RECEPTOR D4,8IRU,CSc1ccc(cc1)-c1ccc(cc1)C(=O)NC1CCN(Cc2ccccc2)C1,Ki,17,7.769551079
Dopamine RECEPTOR D4,8IRU,CN1CCN(CC1)C1=Nc2cc(Cl)ccc2Nc2ccccc12,Ki,17,7.769551079
Dopamine RECEPTOR D4,8IRU,Fc1ccc(cc1)S(=O)(=O)NCCCCN1CCN(CC1)c1cccc(Cl)c1Cl,Ki,17,7.769551079
Dopamine RECEPTOR D4,8IRU,Fc1ccc(cc1)C(=O)CCCN1CCN(CC1)c1ccc(Cl)cc1,Ki,17,7.769551079
Dopamine RECEPTOR D4,8IRU,Clc1ccc2oc(nc2c1)C1=CCN(Cc2ccccc2)CC1,Ki,17,7.769551079
Dopamine RECEPTOR D4,8IRU,C(N1CCN(CC1)c1ccccc1)c1cnn2ccccc12,Ki,17,7.769551079
Dopamine RECEPTOR D4,8IRU,COc1ccccc1N1CCN(CCCC(=O)Nc2ccn3ncc(C#N)c3c2)CC1,Ki,17,7.769551079
Dopamine RECEPTOR D4,8IRU,Oc1ccc2OC[C@H](CNCc3ccccc3)Oc2c1,Ki,17,7.769551079
Dopamine RECEPTOR D4,8IRU,Clc1ccccc1N1CCN(Cc2c[nH]c3ccc(cc23)C#N)CC1,Ki,17,7.769551079
Dopamine RECEPTOR D4,8IRU,Cc1cccc(c1)C(=O)NCN1CCN(CC1)c1ccccc1C#N,Ki,17,7.769551079
Dopamine RECEPTOR D4,8IRU,C(N1CCN(CC1)c1ccccc1)c1cnn2ccccc12,Ki,17,7.769551079
Dopamine RECEPTOR D4,8IRU,Fc1ccc(CN(NC(=O)NCCCN2CCN(CC2)c2ccc(Cl)cc2)c2ccccc2)cc1,Ki,17,7.769551079
Dopamine RECEPTOR D4,8IRU,OC(=O)C(O)=O.Fc1ccc(CCCCN2CCN(CC2)c2cccnc2)cc1,Ki,17,7.769551079
Dopamine RECEPTOR D4,8IRU,COc1ccc2c3CCN(Cc4cccc(Cl)c4)Cc3c(=O)oc2c1,Ki,17,7.769551079
Dopamine RECEPTOR D4,8IRU,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc12,Ki,16,7.795880017
Dopamine RECEPTOR D4,8IRU,Cc1nc2CCCCn2c(=O)c1CCN1CCC(CC1)c1noc2cc(F)ccc12,Ki,16,7.795880017
Dopamine RECEPTOR D4,8IRU,Cc1nc2CCCCn2c(=O)c1CCN1CCC(CC1)c1noc2cc(F)ccc12,Ki,16,7.795880017
Dopamine RECEPTOR D4,8IRU,COc1ccccc1N1CCN(CCN(C(=O)C2CCCCC2)c2ccccn2)CC1,Ki,16,7.795880017
Dopamine RECEPTOR D4,8IRU,CCCN1CCC[C@H](C1)c1cccc(O)c1,Ki,16,7.795880017
Dopamine RECEPTOR D4,8IRU,CN1CCN(CC1)C1=Nc2ccccc2Nc2ccc(Cl)cc12,Ki,16,7.795880017
Dopamine RECEPTOR D4,8IRU,CN1CCN(CC1)C1=Nc2cc(Cl)ccc2Nc2ccccc12,Ki,16,7.795880017
Dopamine RECEPTOR D4,8IRU,COc1ccc2c3CCN(Cc4ccccc4)Cc3c(=O)oc2c1OC,Ki,16,7.795880017
Dopamine RECEPTOR D4,8IRU,CN1CCN(CC1)C1=Nc2cc(Cl)ccc2Nc2ccccc12,Ki,16,7.795880017
Dopamine RECEPTOR D4,8IRU,CN1CCN(CC1)C1=Nc2cc(Cl)ccc2Nc2ccccc12,Ki,16,7.795880017
Dopamine RECEPTOR D4,8IRU,Cc1ccc(NCCNCc2ccc3ccc(=O)oc3c2)cc1Cl,Ki,16,7.795880017
Dopamine RECEPTOR D4,8IRU,Cc1ccccc1N1CCN(Cc2ccc3ccc(=O)oc3c2)CC1,Ki,16,7.795880017
Dopamine RECEPTOR D4,8IRU,Clc1cc(OCCNCc2ccccc2)c2[nH]c(=O)[nH]c2c1,Ki,16,7.795880017
Dopamine RECEPTOR D4,8IRU,CN1CCN(CC1)C1=Nc2cc(Cl)ccc2Nc2ccccc12,Ki,16,7.795880017
Dopamine RECEPTOR D4,8IRU,CN1CCN(CC1)C1=Nc2cc(Cl)ccc2Nc2ccccc12,Ki,16,7.795880017
Dopamine RECEPTOR D4,8IRU,COc1cccc(CN2CCC(CC2)NC(=O)c2ccc3ccccc3c2)c1,Ki,16,7.795880017
Dopamine RECEPTOR D4,8IRU,Fc1cc(CN2CCO[C@H](COc3ccccc3)C2)ccc1C(F)(F)F,Ki,16,7.795880017
Dopamine RECEPTOR D4,8IRU,CSc1ccc(CN2CCO[C@H](COc3ccccc3)C2)cc1,Ki,16,7.795880017
Dopamine RECEPTOR D4,8IRU,C(Oc1ccccc1)[C@@H]1CN(Cc2ccc3[nH]ccc3c2)CCO1,Ki,16,7.795880017
Dopamine RECEPTOR D4,8IRU,Clc1ccc2n(C3CCN(CCCCc4c[nH]c5ccccc45)CC3)c(=O)[nH]c2c1,Ki,16,7.795880017
Dopamine RECEPTOR D4,8IRU,Clc1ccc2n(C3CCN(CCCCc4c[nH]c5ccccc45)CC3)c(=O)[nH]c2c1,Ki,16,7.795880017
Dopamine RECEPTOR D4,8IRU,CCC(C)(C)C(=O)NCCCCN1CCN(CC1)c1ccc(Cl)cc1,Ki,16,7.795880017
Dopamine RECEPTOR D4,8IRU,COc1cc(Cl)ccc1N1CCN(CCCCNC(=O)C(C)(C)C)CC1,Ki,16,7.795880017
Dopamine RECEPTOR D4,8IRU,CN1CCN(CC1)C1=Nc2cc(Cl)ccc2Nc2ccccc12,Ki,16,7.795880017
Dopamine RECEPTOR D4,8IRU,COc1ccccc1N1CCN(CCN(C(=O)C2CCCCC2)c2ccccn2)CC1,Ki,16,7.795880017
Dopamine RECEPTOR D4,8IRU,COc1ccccc1N1CCN(CCN(C(=O)C2CCCCC2)c2ccccn2)CC1,Ki,16,7.795880017
Dopamine RECEPTOR D4,8IRU,CN1CCN(CC1)C1=Nc2cc(Cl)ccc2Nc2ccccc12,Ki,16,7.795880017
Dopamine RECEPTOR D4,8IRU,CN1CCN(CC1)C1=Nc2cc(Cl)ccc2Nc2ccccc12,Ki,16,7.795880017
Dopamine RECEPTOR D4,8IRU,CN1CCN(CC1)C1=Nc2cc(Cl)ccc2Nc2ccccc12,Ki,16,7.795880017
Dopamine RECEPTOR D4,8IRU,CN1CCN(CC1)C1=Nc2cc(Cl)ccc2Nc2ccccc12,Ki,16,7.795880017
Dopamine RECEPTOR D4,8IRU,CN1CCN(CC1)C1=Nc2cc(Cl)ccc2Nc2ccccc12,Ki,16,7.795880017
Dopamine RECEPTOR D4,8IRU,Cc1nc2CCCCn2c(=O)c1CCN1CCC(CC1)c1noc2cc(F)ccc12,Ki,16,7.795880017
Dopamine RECEPTOR D4,8IRU,Cc1nc2CCCCn2c(=O)c1CCN1CCC(CC1)c1noc2cc(F)ccc12,Ki,16,7.795880017
Dopamine RECEPTOR D4,8IRU,Clc1ccc(CN2CC[C@@H](C2)NC(=O)c2cccc(c2)-c2cccs2)cc1,Ki,16,7.795880017
Dopamine RECEPTOR D4,8IRU,CN1CCN(CC1)C1=Nc2cc(Cl)ccc2Nc2ccccc12,Ki,16,7.795880017
Dopamine RECEPTOR D4,8IRU,Cc1cccc(c1)C(=O)NCN1CCN(CC1)c1ccccc1Cl,Ki,16,7.795880017
Dopamine RECEPTOR D4,8IRU,CN1CCN(CC1)C1=Nc2cc(Cl)ccc2Nc2ccccc12,Ki,16,7.795880017
